hostname,keypath,type,valuename,username,path,text
ET715MSY,Classes\CLSID\{49A832D7-C7B3-4556-8716-5BDC745C3C1B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{49A832D7-C7B3-4556-8716-5BDC745C3C1B}\InProcServer32\,%SystemRoot%\system32\SettingSyncCore.dll
ET715MSY,Wow6432Node\Classes\CLSID\{ea96faaf-381c-4635-b3af-cebf7c1d7310}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{ea96faaf-381c-4635-b3af-cebf7c1d7310}\InProcServer32\,C:\Windows\SysWOW64\Windows.Gaming.UI.GameBar.dll
ET715MSY,Classes\CLSID\{EEDAC291-85BC-488F-92DF-BA392D4AC6DE}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{EEDAC291-85BC-488F-92DF-BA392D4AC6DE}\InProcServer32\,c:\PROGRA~1\COMMON~1\mcafee\platform\mcdspwrp.dll
ET715MSY,Classes\CLSID\{52F15C89-5A17-48e1-BBCD-46A3F89C7CC2}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{52F15C89-5A17-48e1-BBCD-46A3F89C7CC2}\InProcServer32\,%SystemRoot%\System32\StructuredQuery.dll
ET715MSY,Classes\CLSID\{D4DCD3D7-B4C2-47D9-A6BF-B89BA396A4A3}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D4DCD3D7-B4C2-47D9-A6BF-B89BA396A4A3}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Wow6432Node\Classes\CLSID\{e79167d7-1b85-4d78-b603-798e0e1a4c67}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{e79167d7-1b85-4d78-b603-798e0e1a4c67}\InProcServer32\,C:\Windows\SysWOW64\mfcore.dll
ET715MSY,Classes\CLSID\{632A2D3D-86AF-411A-8654-7511B51B3D5F}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{632A2D3D-86AF-411A-8654-7511B51B3D5F}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\InkObj.dll
ET715MSY,Classes\CLSID\{24DF3111-8474-4955-AA18-F6750BAD2A2B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{24DF3111-8474-4955-AA18-F6750BAD2A2B}\InProcServer32\,%SystemRoot%\System32\DeviceSetupManagerAPI.dll
ET715MSY,Classes\CLSID\{CCEC11F2-00C4-4266-9932-B9E49442711E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CCEC11F2-00C4-4266-9932-B9E49442711E}\InProcServer32\,%SystemRoot%\system32\shell32.dll
ET715MSY,Classes\CLSID\{14DD9A1C-7CFF-41be-B1B9-BA1AC6ECB571}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{14DD9A1C-7CFF-41be-B1B9-BA1AC6ECB571}\InProcServer32\,%SystemRoot%\System32\mfcore.dll
ET715MSY,Classes\CLSID\{8AE85776-D1E6-4043-A94C-1529D0E26E41}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8AE85776-D1E6-4043-A94C-1529D0E26E41}\InProcServer32\,C:\Windows\System32\SrhInproc.dll
ET715MSY,Classes\CLSID\{698F7D05-37F0-4902-8A63-AEF7D44DC7FC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{698F7D05-37F0-4902-8A63-AEF7D44DC7FC}\InProcServer32\,C:\Windows\System32\pwlauncher.dll
ET715MSY,Classes\CLSID\{458AA3B5-265A-4B75-BC05-9BEA4630CF18}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{458AA3B5-265A-4B75-BC05-9BEA4630CF18}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{AA2E2C5B-0B0C-4ECC-B32B-3935269E0588}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AA2E2C5B-0B0C-4ECC-B32B-3935269E0588}\InProcServer32\,%SystemRoot%\system32\hgcpl.dll
ET715MSY,Classes\CLSID\{34DEA897-7365-4f60-BA26-53DA4B89226D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{34DEA897-7365-4f60-BA26-53DA4B89226D}\InProcServer32\,C:\Windows\System32\wuapi.dll
ET715MSY,Classes\CLSID\{C9F0A842-3CE1-338F-A1D4-6D7BB397BDAA}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C9F0A842-3CE1-338F-A1D4-6D7BB397BDAA}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{E26D02A0-4C1F-11D1-9AA1-00C04FC3357A}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E26D02A0-4C1F-11D1-9AA1-00C04FC3357A}\InProcServer32\,C:\Windows\System32\tapisnap.dll
ET715MSY,Classes\CLSID\{daf95313-e44d-46af-be1b-cbacea2c3065}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{daf95313-e44d-46af-be1b-cbacea2c3065}\InProcServer32\,%SystemRoot%\system32\SearchFolder.dll
ET715MSY,Classes\CLSID\{E8C40B98-FCF5-4047-86DA-11A11590CB98}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E8C40B98-FCF5-4047-86DA-11A11590CB98}\InProcServer32\,%SystemRoot%\system32\SettingSync.dll
ET715MSY,Classes\CLSID\{3EE8CE0F-2507-42DE-A453-8F4D554256E8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3EE8CE0F-2507-42DE-A453-8F4D554256E8}\InProcServer32\,C:\Windows\System32\DefaultDeviceManager.dll
ET715MSY,Classes\CLSID\{7013943A-E2EC-11D2-A086-00C04F8EF9B5}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7013943A-E2EC-11D2-A086-00C04F8EF9B5}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
ET715MSY,Classes\CLSID\{27E097EC-6D59-4F02-8457-FC647BCB64FA}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{27E097EC-6D59-4F02-8457-FC647BCB64FA}\InProcServer32\,%SystemRoot%\System32\updatehandlers.dll
ET715MSY,Classes\CLSID\{CB2F6723-AB3A-11d2-9C40-00C04FA30A3E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CB2F6723-AB3A-11d2-9C40-00C04FA30A3E}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{92ED88BF-879E-448f-B6B6-A385BCEB846D}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{92ED88BF-879E-448f-B6B6-A385BCEB846D}\InProcServer32\,C:\Windows\System32\msvidctl.dll
ET715MSY,Classes\CLSID\{EAA78D4A-20A3-3FDE-AB72-D3D55E3AEFE6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{EAA78D4A-20A3-3FDE-AB72-D3D55E3AEFE6}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{3DECD5DD-A27B-48DC-8BAA-2682CFA265FF}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3DECD5DD-A27B-48DC-8BAA-2682CFA265FF}\InProcServer32\,C:\Windows\System32\tsworkspace.dll
ET715MSY,Classes\CLSID\{108296C1-281E-11D3-BD22-0000F80849BD}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{108296C1-281E-11D3-BD22-0000F80849BD}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{A36738B5-FA8F-3316-A929-68099A32B43B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A36738B5-FA8F-3316-A929-68099A32B43B}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{CA116708-1727-4E71-93F5-CA43081DC62A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CA116708-1727-4E71-93F5-CA43081DC62A}\InProcServer32\,%SystemRoot%\system32\PlayToStatusProvider.dll
ET715MSY,Classes\CLSID\{F6D90F11-9C73-11D3-B32E-00C04F990BB4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F6D90F11-9C73-11D3-B32E-00C04F990BB4}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
ET715MSY,Classes\CLSID\{2155fee3-2419-4373-b102-6843707eb41f}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2155fee3-2419-4373-b102-6843707eb41f}\InProcServer32\,C:\Windows\System32\thumbcache.dll
ET715MSY,Wow6432Node\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{11659a23-5884-4d1b-9cf6-67d6f4f90b36}\InProcServer32\,C:\Windows\SysWOW64\WinTypes.dll
ET715MSY,Classes\CLSID\{863aa9fd-42df-457b-8e4d-0de1b8015c60}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{863aa9fd-42df-457b-8e4d-0de1b8015c60}\InProcServer32\,%SystemRoot%\system32\prnfldr.dll
ET715MSY,Classes\CLSID\{E31E87C4-86EA-4940-9B8A-5BD5D179A737}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E31E87C4-86EA-4940-9B8A-5BD5D179A737}\InProcServer32\,C:\Windows\System32\Dxtmsft.dll
ET715MSY,Classes\CLSID\{5bbd58bb-993e-4c17-8af6-3af8e908fca8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5bbd58bb-993e-4c17-8af6-3af8e908fca8}\InProcServer32\,C:\Windows\System32\ieproxy.dll
ET715MSY,Classes\CLSID\{A12E5BCB-9758-4FBE-9B85-F50C822E6B5E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A12E5BCB-9758-4FBE-9B85-F50C822E6B5E}\InProcServer32\,%SystemRoot%\system32\EnterpriseAppMgmtClient.dll
ET715MSY,Classes\CLSID\{ADAB9B51-4CDD-4af0-892C-AB7FA7B3293F}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ADAB9B51-4CDD-4af0-892C-AB7FA7B3293F}\InProcServer32\,%SystemRoot%\System32\gpsvc.dll
ET715MSY,Classes\CLSID\{0149EEDF-D08F-4142-8D73-D23903D21E90}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{0149EEDF-D08F-4142-8D73-D23903D21E90}\InProcServer32\,C:\Windows\System32\msvidctl.dll
ET715MSY,Classes\CLSID\{C88F5D3A-EBE1-4513-AFC9-CE98CBD96A74}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C88F5D3A-EBE1-4513-AFC9-CE98CBD96A74}\InProcServer32\,c:\PROGRA~1\mcafee\mqs\shredext.dll
ET715MSY,Classes\CLSID\{712720F4-F4FF-46CF-B6EC-2CC24FC873A5}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{712720F4-F4FF-46CF-B6EC-2CC24FC873A5}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
ET715MSY,Classes\CLSID\{08d450b7-f7e5-4424-8229-11888adb7c14}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{08d450b7-f7e5-4424-8229-11888adb7c14}\InProcServer32\,%SystemRoot%\system32\fontext.dll
ET715MSY,Classes\CLSID\{79eac9f2-baf9-11ce-8c82-00aa004ba90b}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{79eac9f2-baf9-11ce-8c82-00aa004ba90b}\InProcServer32\,C:\Windows\System32\urlmon.dll
ET715MSY,Classes\CLSID\{AF4B1274-B78A-4979-AEF5-20E78FEE102E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AF4B1274-B78A-4979-AEF5-20E78FEE102E}\InProcServer32\,%SystemRoot%\System32\mfsrcsnk.dll
ET715MSY,Wow6432Node\Classes\CLSID\{703E7517-FA6F-43E2-9418-EFBE2A1357F0}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{703E7517-FA6F-43E2-9418-EFBE2A1357F0}\InProcServer32\,C:\Windows\SysWOW64\Windows.ApplicationModel.Wallet.dll
ET715MSY,Classes\CLSID\{6BC09896-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC09896-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iassam.dll
ET715MSY,Classes\CLSID\{88d96a0f-f192-11d4-a65f-0040963251e5}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{88d96a0f-f192-11d4-a65f-0040963251e5}\InProcServer32\,C:\Windows\System32\msxml6.dll
ET715MSY,Classes\CLSID\{E31A5806-8FD2-48EC-A132-7C1E614AC5B1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E31A5806-8FD2-48EC-A132-7C1E614AC5B1}\InProcServer32\,%SystemRoot%\system32\SettingSyncCore.dll
ET715MSY,Classes\CLSID\{3C305196-50DB-11D3-9CFE-00C04FD930C5}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3C305196-50DB-11D3-9CFE-00C04FD930C5}\InProcServer32\,%SystemRoot%\system32\ddraw.dll
ET715MSY,Classes\CLSID\{CF8F7FCF-94FE-3516-90E9-C103156DD2D5}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CF8F7FCF-94FE-3516-90E9-C103156DD2D5}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Wow6432Node\Classes\CLSID\{12D3E372-874B-457D-9FDF-73977778686C}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{12D3E372-874B-457D-9FDF-73977778686C}\InProcServer32\,C:\Windows\SysWOW64\deviceaccess.dll
ET715MSY,Classes\CLSID\{10493933-661B-4083-9CE0-EFE48ADD0770}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{10493933-661B-4083-9CE0-EFE48ADD0770}\InProcServer32\,C:\Windows\System32\TwinUI.dll
ET715MSY,Wow6432Node\Classes\CLSID\{f447b69e-1884-4a7e-8055-346f74d6edb3}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{f447b69e-1884-4a7e-8055-346f74d6edb3}\InProcServer32\,C:\Windows\SysWOW64\resampledmo.dll
ET715MSY,Classes\CLSID\{7071EC32-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7071EC32-663B-4bc1-A1FA-B97F3B917C55}\InProcServer32\,%SystemRoot%\system32\connect.dll
ET715MSY,Classes\CLSID\{9F50E8B1-9530-4DDC-825E-1AF81D47AED6}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9F50E8B1-9530-4DDC-825E-1AF81D47AED6}\InProcServer32\,C:\Windows\System32\msvidctl.dll
ET715MSY,Classes\CLSID\{4C8CC9CB-80CA-4e16-9F60-F5EB55092361}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4C8CC9CB-80CA-4e16-9F60-F5EB55092361}\InProcServer32\,%SystemRoot%\system32\explorerframe.dll
ET715MSY,Classes\CLSID\{37B03543-A4C8-11D2-B634-00C04F79498E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{37B03543-A4C8-11D2-B634-00C04F79498E}\InProcServer32\,C:\Windows\System32\msvidctl.dll
ET715MSY,Classes\CLSID\{84DE202E-5D95-4764-9014-A46F994CE856}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{84DE202E-5D95-4764-9014-A46F994CE856}\InProcServer32\,%SystemRoot%\System32\AdmTmpl.dll
ET715MSY,Classes\CLSID\{777BA8E5-2498-4875-933A-3067DE883070}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{777BA8E5-2498-4875-933A-3067DE883070}\InProcServer32\,%SystemRoot%\system32\xwizards.dll
ET715MSY,Classes\CLSID\{E5CB7A31-7512-11D2-89CE-0080C792E5D8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E5CB7A31-7512-11D2-89CE-0080C792E5D8}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{1E651CC0-B199-11D0-8212-00C04FC32C45}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1E651CC0-B199-11D0-8212-00C04FC32C45}\InProcServer32\,C:\Windows\System32\quartz.dll
ET715MSY,Classes\CLSID\{B49FE003-49CC-4f36-BD61-9E6AE9C2175C}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B49FE003-49CC-4f36-BD61-9E6AE9C2175C}\InProcServer32\,C:\Windows\System32\SrhInproc.dll
ET715MSY,Classes\CLSID\{AB300F71-01AB-46D2-AB6C-64906CB03258}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AB300F71-01AB-46D2-AB6C-64906CB03258}\InProcServer32\,%SystemRoot%\System32\mfmpeg2srcsnk.dll
ET715MSY,CurrentControlSet\Services\PimIndexMaintenanceSvc_6934d\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\PimIndexMaintenanceSvc_6934d\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
ET715MSY,Classes\CLSID\{4D5C8C2A-D075-11d0-B416-00C04FB90376}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4D5C8C2A-D075-11d0-B416-00C04FB90376}\InProcServer32\,C:\Windows\System32\ieframe.dll
ET715MSY,Classes\CLSID\{50AAD4C2-61FA-3B1F-8157-5BA3B27AEE61}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{50AAD4C2-61FA-3B1F-8157-5BA3B27AEE61}\InProcServer32\,C:\Windows\System32\mscoree.dll
ET715MSY,Classes\CLSID\{FF036D13-5D4B-46DD-B10F-106693D9FE4F}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FF036D13-5D4B-46DD-B10F-106693D9FE4F}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
ET715MSY,Microsoft\Windows NT\CurrentVersion\Drivers32\,REG_SZ,msacm.msg711,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Drivers32\msacm.msg711,msg711.acm
ET715MSY,Classes\CLSID\{179F3D56-1B0B-42B2-A962-59B7EF59FE1B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{179F3D56-1B0B-42B2-A962-59B7EF59FE1B}\InProcServer32\,C:\Windows\System32\speech_onecore\engines\tts\MSTTSEngine_OneCore.dll
ET715MSY,Classes\CLSID\{C7F2FB0F-ACC2-4ddf-9D8A-5E6E80D61024}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C7F2FB0F-ACC2-4ddf-9D8A-5E6E80D61024}\InProcServer32\,%SystemRoot%\system32\explorerframe.dll
ET715MSY,Classes\CLSID\{30590067-98b5-11cf-bb82-00aa00bdce0b}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{30590067-98b5-11cf-bb82-00aa00bdce0b}\InProcServer32\,C:\Windows\System32\mshtml.dll
ET715MSY,Classes\CLSID\{51CAFEF2-C040-4022-A152-53033EE9A02B}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{51CAFEF2-C040-4022-A152-53033EE9A02B}\InProcServer32\,C:\Windows\System32\shell32.dll
ET715MSY,Classes\CLSID\{EFDB73A6-192F-4944-979E-4153CC8E8715}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{EFDB73A6-192F-4944-979E-4153CC8E8715}\InProcServer32\,%SystemRoot%\system32\sqlcecompact40.dll
ET715MSY,Classes\CLSID\{6E4FCB12-510A-4d40-9304-1DA10AE9147C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6E4FCB12-510A-4d40-9304-1DA10AE9147C}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\InkObj.dll
ET715MSY,Classes\CLSID\{B1840AE4-5D39-4B8E-BEDD-82F251A5FF70}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{B1840AE4-5D39-4B8E-BEDD-82F251A5FF70}\InProcServer32\,C:\Windows\System32\LocationFramework.dll
ET715MSY,Classes\CLSID\{43D7FDB4-B94D-4415-8792-54AF9FBEBB82}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{43D7FDB4-B94D-4415-8792-54AF9FBEBB82}\InProcServer32\,%SystemRoot%\System32\wbem\netttcim.dll
ET715MSY,CurrentControlSet\Services\CoreMessagingRegistrar\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\CoreMessagingRegistrar\Parameters\ServiceDll,%SystemRoot%\system32\coremessaging.dll
ET715MSY,Classes\CLSID\{424B71AF-0695-11D2-A484-00C04F8EFB69}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{424B71AF-0695-11D2-A484-00C04F8EFB69}\InProcServer32\,C:\Windows\System32\Dxtmsft.dll
ET715MSY,CurrentControlSet\Services\AppMgmt\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\AppMgmt\Parameters\ServiceDll,%SystemRoot%\System32\appmgmts.dll
ET715MSY,Classes\CLSID\{3FAA93F3-79FB-4319-8387-B8FFE074FBDA}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3FAA93F3-79FB-4319-8387-B8FFE074FBDA}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
ET715MSY,Classes\CLSID\{CD3AFA71-B84F-48F0-9393-7EDC34128127}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CD3AFA71-B84F-48F0-9393-7EDC34128127}\InProcServer32\,%SystemRoot%\system32\wmp.dll
ET715MSY,Classes\CLSID\{7F4F2318-4AF6-432b-B957-B30D0779234E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7F4F2318-4AF6-432b-B957-B30D0779234E}\InProcServer32\,C:\Windows\System32\shell32.dll
ET715MSY,Wow6432Node\Classes\CLSID\{5c7dd54c-6ce8-45b6-8b2e-8c5f30dcc0d0}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{5c7dd54c-6ce8-45b6-8b2e-8c5f30dcc0d0}\InProcServer32\,C:\Windows\SysWOW64\Windows.Gaming.Input.dll
